text,label
@USER @USER يا سلام يا كويتاوي يا سلام يا كويتاوي😂🥇🏆,NOT
RT @USER: اصحى وصحصح يا نايم<LF>احنا الاول يا بهايم<LF>#هتافات_ماقبل_الاولتراس الله يرحمك يا عم حسين,OFF
@USER يا فرحة أمك بيك يا أهبل,OFF
يا قضاة يا قضاة ........اخطيونا من الانتخابات <LF>بركاونا من التفاهات........اخرجوا الملفات<LF>افتحوا التحقيقات........اوقفوا العصابات<LF>جمدوا الحسابات.........شمعوا العقارات<LF>احجزوا المسروقات.........ابدؤوا المحاكمات,NOT
@USER بارك الله فيك يا شيخ محمد يا ابن العم <LF>ونفع بعلمك وسددك واعانك وجزاك خير.,NOT
RT @USER: الاهلاوية اللي بتفهم يا ساكتين يا بيسفوا علي نفسهم. اما الهرايين يستاهلوا حرق دمهم #معروفة,OFF
#يوم_الجمعة <LF>#السودان_ينتفض <LF>اللهم بسطوة جبروت قهرك،وبسرعةإغاثة نصرك وبحمايتك لمن احتمى بآياتك نسألك يا الله يا سميع يا قريب يا مجيب يا منتقم يا جبار يا قهار يا من لا يعجزه قهر الجبابرةولا يعظم عليه هلاك المتمردين من الملوك والأكاسرةان تنصرنا وتمن علينا بنعمة الامن والاستقرار💛✨,NOT
RT @USER: يا نُورُ يا قُدُّوسُ، يا اَوَّلَ الاَْوَّلِينَ وَيا آخِرَ الاْخِرينَ، اَللّهُمَّ اغْفِرْ لِي الذُّنُوب الَّتي تَهْتِكُ ال...,NOT
@USER ولك انامش عارف من وين بدي ابدأ يا أحقر وأوسخ خلق الله... ولك أنت لو انك رجل من ظهر رجل يا مسخ يا عبد عند ابن الكلب والكلب ابن الخنزير والخنزير حاكمك اللي لحس قفى ترامب وترامب هزأه بكل مرة بطلع بحكي فيه... ولكوا انتوا حثالة المجتمع العربي ولكوا,OFF
ياخ الميتين ديل جابو لينا ديبرشن عديل كل ما نحتفل يجو يبلونا بعدو بي يوم لكن عليبلطلاق يا نحن يا هم في البلد ديا<LF>#اعتصام_القيادة_العامة,NOT
ياليالي روحي لُه وعن شوقي وناري إحكي لُه يا يجي لي يا إما أجي لُه .. مش قادره فبعدُه أعيش🎶,NOT
يا سيد البشر يا الغيـر في عيوني. .,NOT
يا غايتي كل ليلة يا حلمي كل يوم,NOT
@USER يا بياضة يا شواف النتيجة طلعت خلاص وكل إللي بيحصل شو مش أكتر علشان العالم إللي بيتفرج علينا,NOT
يا خواف يا مرابط لو انك لاعب يككلبب #الاتحاد_النصر,OFF
@USER @USER حبيبي يا اياد يا ابوذمه واسعة 😂😂,NOT
إلى أحدب ملك السعودية انت المتسبب بأكبر وباء الكوليراء في اليمن و زرع الفتن في كل الدول العربية يا خائن الحرمين يا قارع الناقوس ستعدم بإذن الله ياكلب وتحاسب على ما فعلته انت واللقيط ابنك يا قردة يا خنازير,OFF
متشكرين يا عقل يا باطن اوي وكفاية عليك كده بقي,NOT
@USER اللهم آمين يا رب ربي يسعدك يا ربي🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻💙💙,NOT
يا لون وجهي يا ارتباك ملامحي<LF>يا ضوء ذاكرتي اذا أمسي أفل,NOT
١١ مقاتل في أرض الميدان العب وحارب عشان الكيان <LF>هنعدي وراك بحور ونقولها بأعلي صوت<LF>الليلة يا المكســـــــــب يا المــــــــــوت<LF>الليلة يا المكســـــــــب يا المــــــــــوت ♥️🇦🇹<LF>#الزمالك,NOT
"🌴""يا كافي يا غني يا فتاح يا رزاق""🌴<LF>🌴""يا كافي يا غني يا فتاح يا رزاق""🌴<LF>🌴""يا كافي يا غني يا فتاح يا رزاق""🌴<LF>🌴""يا كافي يا غني يا فتاح يا رزاق""🌴<LF>🌴""يا كافي يا غني يا فتاح يا رزاق""🌴<LF>🌴""يا كافي يا غني يا فتاح يا رزاق""🌴",NOT
@USER يا قلبك الكبير يا كبير 😂✋,NOT
يا مُعين الصّابرين .. يا دليل المُتقين,NOT
@USER اللهم نسألك في يوم #الجمعة 🌹🌻🌹<LF>أن تمسح عنا أوجاعنا وتنور ظلمات ليالينا اللهم اسقنا فرحا وارزقنا من كل مداخل الخير اللهم حقق أمانينا في رضاك وفرج هم كل مهموم فينا يا رب العالمين ءامين يا رب🌹<LF>🌹جمعة مباركة وطيبة عليكم جميعا يااااا,NOT
يا حظكم يا حقين الثرونز تمنيت اني متابعه مثلكم شيء جميل الكل ينتظر الحلقة وحماس لاكن للاسف ماعجبني تابعت حلقتين وسحبت,NOT
يا امرأة دوخت الدنيا يا وجعي.,NOT
@USER @USER @USER الدوري يا رجاله الدوري يا أبطال تعبكم طول الموسم انشاء الله هديته هو الدوري والكونفدراليه وبيراميدز بوابتنا للدوري,NOT
كدا ؟ كدا يا آلبي يا حتّى مني 🚶🏻‍♀️,NOT
RT @USER: فوضت امري اليك يا ميسر العسير ❤️ اللهم يا كاشف الغم و يا فارج الهم ❤️,NOT
ياشعبي وحبيبي ياروحي يابيبي<LF>ياحاطك في جيبي يا بن الحلال<LF>يا شعبي يا شاطر يا جابر خواطر<LF>يا ساكن مقابر ... وصابر وعال<LF>يا واكل سمومك يا بايع هدومك<LF>يا حامل همومك وشايل جبال<LF>يا شعبي اللي نايم وسارح وهايم<LF>وفي الفقر عايم... URL,NOT
@USER اي يا بتلحقي يا ما بتلحقي 😂😂😂,NOT
RT @USER: الاهمال والبعُد ما يجي الا من اثنين يا شخص عنده غيرك يا شخص مايبيك اساساً سالفة ظروف شيلها من بالك كلنا عندنا ظروف بس اللي يح...,NOT
هتاف جماعى لجماهير الأحمر: (الدورى يا أهلى.. الدورى يا أهلى) ❤⚘<LF>#الأهلى,NOT
@USER يا جعلك تسلم يا حبني لك.,NOT
انا يا ازعج الناس يا مالي خلق احد,NOT
يا مرتضي يا مرتضي انا بحبك يا مرتضي ❤️❤️ URL,NOT
RT @USER: @USER تذكرين ذاك الزمان <LF>يوم كان يجمعنا الحنان <LF>تءكرين ذاك الوله <LF>وحساسنا في أوله <LF>الله يا ذاك الزمان <LF>الله يا ذاك الزمان,NOT
@USER يا حيا الله يا حيا الله,NOT
RT @USER: @USER من اكبر مكاسبي اللي طلعت فيها من الجامعة اني تعرفت عليك يا اصيل يامحزم ياكفو ياقوي يافزيع يا محترم يا اخلاق يا دق...,NOT
"يا حبيبي الصديق يا صديقي الحَبيب <LF>- @USER , @USER URL",NOT
RT @USER: يا ضي عيني يا بديلٍ عن الضيّ..,NOT
@USER @USER يا شكر يا اخويا هو عشان بس بيروح we بيلاقيهم كلهم لابسين لبس واحد ف بيتوه فيهم اعذره معلش 😂😂,NOT
@USER @USER زبدة المراعي ونادك يعاد بيعها على أنها سمت بري وما عندك احد يعرف اهم شئ سمن محد يفرق بينه ويالله يا رزاق يا كريم يا فتاح يا عليم 😂😂,NOT
@USER @USER «وعن أنس - رضي الله عنه - أن أناساً قالوا: يا رسول الله، يا خيرنا وابن خيرنا، وسيدنا وابن سيدنا: فقال: «يا أيها الناس، قولوا بقولكم أو بعض قولكم ولا يستهوينكم الشيطان، أنا: محمد عبدالله ورسوله، ما أحب أن ترفعوني فوق منزلتي,NOT
يا مسفّرني لوجهك ذهاب بلا إياب<LF>يا معزّز بالغلا يا مقدّر ، يا محسوب,NOT
مبروك يا رجال مبروك يا كبير مبروك يا عميد وفالكم البقاء 🖤💛. <LF>@USER,NOT
يا اسماعيلية يا اسماعيلية احب ازورك المغربية ❤👌 URL,NOT
@USER هههههههههههههههههههههههههههههههههههههههه يا سفاح يا مجرم لازم بس تجي ذكرة لحرب الاهلية تحط راسك بالارض,OFF
RT @USER: إسلام جمال لاعب طلائع الجيش لسه مُعار من الزمالك.. وخرج بتصريح نارى أنه يا أما يرجع الزمالك يا أما يمشى مجانًا أو يتم بيعه....,NOT
@USER @USER ههههههههههههههههههه يا وقح يا اندل احذفها و رتوت له,OFF
@USER @USER صلاة النبى عليك يا دكتره يا ابو الدكاتير يا مدكتر انت- اديها باطل تديك اطمن تديك تراوه و احبك يا فننس,NOT
ف كل يووم بتتقلب طربيزه المظلووم ع الظاالم والايام بتلف وبتجيب حق كل مظلووم يا جمااعه هي المسأله مسأله وقت والله انت هتنسى والايام هتجبلك حئك قصاد عينك وانت ساعتها ف ايدك يا العفو يا الشماته <LF>واللهم لا شمااته 🙌,NOT
"RT @USER: ""يا حنانًا لا يقسى، يا ذاكرًا لا ينسى، يا واحدًا لا يُثنّى، يا نورًا لا ينطفئ، يا لُطفًا لا ينفد، ويا ودًّا لاينقطع ، فيك...",NOT
@USER يا واد يا اوزعه يا احمراني انت 😂😂,OFF
لعنة عليك يا مدرب يا كلب <LF>طلع ادواردو يا كلب,OFF
@USER @USER @USER بالنسبة للهبوط تراكم جايين من درجة ثانية وهذا بلسان رمزكم .. إذا بيتك من زجاج لا ترمي الناس بالحجارة فهمت يا طقعان يا طويل الأذان 🤪🤪🤪😆😆😆,OFF
RT @USER: يا كثرك بقلبيّ، وَ يا ثَباتك.,NOT
@USER افرح وفلها الوضع فري <LF>الله يلعنك يا اليغري يا كلب يا نذل تفوو عليك,OFF
أحـبـك يا شقا باكر أحـبك يا فرح هـاليــوم URL,NOT
@USER جابر الحرامي الله يلجم لسانك يا حرامي يا بوق ابشر اخرص اخرصك الله,OFF
RT @USER: @USER سلام من عينك الحلوه ترد الروح و يحييني<LF>يا سحر الشرق يا غنوه يا بحر الشهد أرويني 🎻❤️ URL,NOT
@USER @USER انا و مي و حماقي بنموت فيك يا صغنن انت يا حلو 😌⁦❤️⁩⁦❤️⁩,NOT
@USER يا ضيعانك يا يارا، كانت ناجحة💔,NOT
RT @USER: البنات اذا سلموا على بعض ** <LF>هلا يالدبه ، شخبارك يا حيوانه ؟ ، عاش من شافك يا كلبه ، وحشتينا يا بقرة ! <LF>بس اذا تهاوشوا ؛...,OFF
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER يا نعيش عيشه فل يا نموت بقي ونخلص,NOT
وعهدالله يا اقرع يا ابن الوسخة لاوريك,OFF
اللهم إني اسألك بان لك الحمد لا إله إلا أنت ، وحدك لا شريك لك المنان ، يا بديع السموات والارض يا ذا الجلال و الإكرام يا حي يا قيوم إني أسالك الجنة وأعوذ بك من النار 🙏,NOT
